  27.200   0.4155   0.00000   8.19777   0.0807   0.0000   0.0000
  27.300   3.9357   0.00000   3.54690   0.2972   0.0000   0.0000
  27.400   7.4138   0.00000   0.56678   0.6688   0.0000   0.0000
  27.500  15.7601   0.00000  -4.41560   1.7758   0.0000   0.0000
  27.600 -57.4909   0.00000  28.37054  -9.0571   0.0000   0.0000
  27.700  -3.5447   0.00000   0.07836  -1.5067   0.0000   0.0000
  27.800 152.3141   0.00000-397.24899 -12.0619   0.0000   0.0000
  27.900  -1.7987   0.00000  10.27853  -0.1279   0.0000   0.0000
  28.000   1.1508   0.00000   5.70965  -0.0292   0.0000   0.0000
  28.100   3.0353   0.00000   3.61952   0.1161   0.0000   0.0000
  28.200   4.8887   0.00000   2.01606   0.3033   0.0000   0.0000
  28.300   7.4101   0.00000   0.26787   0.6011   0.0000   0.0000
  28.400  12.7265   0.00000  -2.65349   1.3074   0.0000   0.0000
  28.500  58.1467   0.00000 -21.15913   8.0228   0.0000   0.0000
  28.600 -10.6868   0.00000   0.45607  -2.8348   0.0000   0.0000
  28.700 -24.0415   0.00000  70.90498   2.0382   0.0000   0.0000
  28.800  -2.7959   0.00000  10.46264  -0.2796   0.0000   0.0000
  28.900  -0.1122   0.00000   6.46434  -0.1921   0.0000   0.0000
  29.000   1.5122   0.00000   4.66111  -0.0762   0.0000   0.0000
  29.100   2.8432   0.00000   3.44262   0.0445   0.0000   0.0000
  29.200   4.1757   0.00000   2.39912   0.1825   0.0000   0.0000
  29.300   5.7869   0.00000   1.30835   0.3665   0.0000   0.0000
  29.400   8.2316   0.00000  -0.11009   0.6701   0.0000   0.0000
  29.500  13.5760   0.00000  -2.65922   1.3932   0.0000   0.0000
  29.600  50.1475   0.00000 -15.18403   6.8803   0.0000   0.0000
  29.700 -14.6698   0.00000  -3.75718  -4.0209   0.0000   0.0000
  29.800 -10.4679   0.00000  26.66717   0.0767   0.0000   0.0000
  29.900  -3.1824   0.00000   9.73971  -0.4036   0.0000   0.0000
  30.000  -0.7598   0.00000   6.60301  -0.2940   0.0000   0.0000
  30.100   0.7421   0.00000   5.08697  -0.1810   0.0000   0.0000
  30.200   1.9066   0.00000   4.08628  -0.0757   0.0000   0.0000
  30.300   2.9590   0.00000   3.29153   0.0303   0.0000   0.0000
  30.400   4.0448   0.00000   2.56289   0.1486   0.0000   0.0000
  30.500   5.3255   0.00000   1.79890   0.2977   0.0000   0.0000
  30.600   7.0935   0.00000   0.87116   0.5171   0.0000   0.0000
  30.700  10.1428   0.00000  -0.49443   0.9214   0.0000   0.0000
  30.800  18.1708   0.00000  -3.33017   2.0719   0.0000   0.0000
  30.900 303.1323   0.00000 -65.75432  47.2592   0.0000   0.0000
  31.000 -10.8796   0.00000 -13.24339  -4.3775   0.0000   0.0000
  31.100  -7.9864   0.00000  19.53788  -0.1434   0.0000   0.0000
  31.200  -3.1103   0.00000   9.21988  -0.4179   0.0000   0.0000
  31.300  -0.9884   0.00000   6.61667  -0.3257   0.0000   0.0000
  31.400   0.3819   0.00000   5.31016  -0.2250   0.0000   0.0000
  31.500   1.4396   0.00000   4.45682  -0.1309   0.0000   0.0000
  31.600   2.3650   0.00000   3.80433  -0.0390   0.0000   0.0000
  31.700   3.2645   0.00000   3.24319   0.0578   0.0000   0.0000
  31.800   4.2307   0.00000   2.70876   0.1688   0.0000   0.0000
  31.900   5.3845   0.00000   2.14607   0.3093   0.0000   0.0000
  32.000   6.9471   0.00000   1.48418   0.5106   0.0000   0.0000
  32.100   9.4632   0.00000   0.58813   0.8543   0.0000   0.0000
  32.200  14.9022   0.00000  -0.93049   1.6466   0.0000   0.0000
  32.300  41.3752   0.00000  -5.83025   5.7984   0.0000   0.0000
  32.400 -32.6374   0.00000   0.79641  -6.6456   0.0000   0.0000
  32.500  -5.0593   0.00000 -30.39659  -5.3936   0.0000   0.0000
  32.600  -5.9130   0.00000  16.43287  -0.0327   0.0000   0.0000
  32.700  -2.6121   0.00000   8.83268  -0.3401   0.0000   0.0000
  32.800  -0.8909   0.00000   6.59753  -0.2981   0.0000   0.0000
  32.900   0.2967   0.00000   5.45063  -0.2237   0.0000   0.0000
  33.000   1.2388   0.00000   4.70726  -0.1459   0.0000   0.0000
  33.100   2.0656   0.00000   4.15268  -0.0670   0.0000   0.0000
